GMID,Name,School,Year,Grade,AST,PercATrans,PercARim,PercA2PJ,PercA3P,PercADunks,TO,PercTOFoul,PercTOStea,PercTOMisc
23642,Stevan Manojlovic,Drexel,2013,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
23641,Frantz Massenat,Drexel,2013,Sr,139,27.34%,41.01%,22.30%,36.69%,7.91%,56,14.29%,46.43%,39.29%
23644,Goran Pantovic,Drexel,2013,Sr,2,50.00%,50.00%,0.00%,50.00%,0.00%,4,25.00%,50.00%,25.00%
23645,Dartaye Ruffin,Drexel,2013,Sr,16,18.75%,25.00%,37.50%,37.50%,6.25%,24,20.83%,33.33%,45.83%
58207,Rodney Williams (2),Drexel,2013,Fr,11,18.18%,18.18%,54.55%,27.27%,0.00%,28,7.14%,42.86%,50.00%
28962,Freddie Wilson,Drexel,2013,Jr,14,0.00%,21.43%,28.57%,50.00%,7.14%,11,9.09%,54.55%,36.36%
24179,Quinn Cook,Duke,2013,Jr,135,29.63%,37.78%,17.78%,44.44%,17.04%,53,1.89%,64.15%,33.96%
3670,Andre Dawkins,Duke,2013,Sr,11,27.27%,27.27%,18.18%,54.55%,9.09%,16,0.00%,75.00%,25.00%
9293,Josh Hairston,Duke,2013,Sr,9,11.11%,0.00%,11.11%,88.89%,0.00%,7,0.00%,57.14%,42.86%
24165,Rodney Hood,Duke,2013,So,68,22.06%,16.18%,17.65%,66.18%,5.88%,48,4.17%,47.92%,47.92%
24249,Amile Jefferson,Duke,2013,So,35,5.71%,11.43%,5.71%,82.86%,5.71%,21,14.29%,19.05%,66.67%
24318,Matt Jones,Duke,2013,Fr,4,25.00%,25.00%,50.00%,25.00%,0.00%,3,0.00%,33.33%,66.67%
24255,Alex Murphy,Duke,2013,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
41446,Semi Ojeleye,Duke,2013,Fr,1,0.00%,0.00%,0.00%,100.00%,0.00%,2,0.00%,50.00%,50.00%
56776,Nick Pagliuca,Duke,2013,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
24302,Jabari Parker,Duke,2013,Fr,37,40.54%,51.35%,5.41%,43.24%,16.22%,78,6.41%,47.44%,46.15%
24177,Marshall Plumlee,Duke,2013,So,7,14.29%,0.00%,0.00%,100.00%,0.00%,8,0.00%,37.50%,62.50%
24258,Rasheed Sulaimon,Duke,2013,So,66,18.18%,31.82%,13.64%,53.03%,15.15%,34,5.88%,61.76%,32.35%
9403,Tyler Thornton,Duke,2013,Sr,78,28.21%,38.46%,20.51%,41.03%,15.38%,24,4.17%,66.67%,29.17%
6637,Todd Zafirovski,Duke,2013,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
42829,Derrick Colter,Duquesne,2013,So,92,34.78%,43.48%,15.22%,41.30%,8.70%,51,0.00%,54.90%,45.10%
56965,L.G. Gill,Duquesne,2013,Fr,5,20.00%,40.00%,0.00%,60.00%,0.00%,10,10.00%,30.00%,60.00%
46293,Christian Johnston,Duquesne,2013,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
42830,Jeremiah Jones,Duquesne,2013,So,46,26.09%,23.91%,10.87%,65.22%,4.35%,29,3.45%,55.17%,41.38%
22549,Jerry Jones,Duquesne,2013,Sr,37,32.43%,43.24%,13.51%,43.24%,10.81%,15,6.67%,33.33%,60.00%
56966,Darius Lewis,Duquesne,2013,Fr,1,0.00%,0.00%,0.00%,100.00%,0.00%,0,NA,NA,NA
42590,Micah Mason,Duquesne,2013,So,63,46.03%,55.56%,19.05%,25.40%,12.70%,13,0.00%,61.54%,38.46%
30587,Dominique McKoy,Duquesne,2013,Jr,28,25.00%,32.14%,14.29%,46.43%,10.71%,32,0.00%,50.00%,50.00%
56967,Desmond Ridenour,Duquesne,2013,Fr,47,46.81%,72.34%,2.13%,25.53%,27.66%,41,0.00%,60.98%,39.02%
8162,Ovie Soko,Duquesne,2013,Sr,41,36.59%,21.95%,12.20%,65.85%,2.44%,76,2.63%,31.58%,65.79%
27052,Isaiah Watkins,Duquesne,2013,Fr,0,NA,NA,NA,NA,NA,7,14.29%,14.29%,71.43%
56968,Tra'Vaughn White,Duquesne,2013,Jr,36,33.33%,44.44%,13.89%,41.67%,5.56%,29,6.90%,41.38%,51.72%
57061,Greg Alexander,East Carolina,2013,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
30743,Francis Edosomwan,East Carolina,2013,Jr,1,0.00%,100.00%,0.00%,0.00%,0.00%,1,100.00%,0.00%,0.00%
42523,Marshall Guilmette,East Carolina,2013,RS-So,1,0.00%,100.00%,0.00%,0.00%,0.00%,6,16.67%,66.67%,16.67%
10631,Akeem Richmond,East Carolina,2013,Sr,54,25.93%,33.33%,27.78%,38.89%,9.26%,54,5.56%,51.85%,42.59%
46345,Peyton Robbins,East Carolina,2013,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
28211,Paris Roberts-Campbell,East Carolina,2013,Jr,93,30.11%,39.78%,9.68%,50.54%,6.45%,62,16.13%,41.94%,41.94%
57060,Antonio Robinson,East Carolina,2013,Jr,79,37.97%,31.65%,16.46%,51.90%,7.59%,46,6.52%,73.91%,19.57%
28766,Brandan Stith,East Carolina,2013,Fr,20,5.00%,35.00%,20.00%,40.00%,0.00%,25,28.00%,32.00%,40.00%
22865,Petar Torlak,East Carolina,2013,Sr,5,0.00%,0.00%,40.00%,60.00%,0.00%,5,0.00%,80.00%,20.00%
57059,Caleb White,East Carolina,2013,Fr,44,22.73%,29.55%,20.45%,50.00%,4.55%,48,8.33%,47.92%,43.75%
42524,Prince Williams,East Carolina,2013,So,112,32.14%,19.64%,13.39%,66.96%,2.68%,77,7.79%,58.44%,33.77%
42525,Michael Zangari,East Carolina,2013,So,10,30.00%,10.00%,0.00%,90.00%,0.00%,46,10.87%,41.30%,47.83%
43142,Keenan Anderson,Eastern Illinois,2013,Jr,5,0.00%,20.00%,0.00%,80.00%,0.00%,18,27.78%,38.89%,33.33%
43143,Alex Austin,Eastern Illinois,2013,So,27,11.11%,51.85%,25.93%,22.22%,3.70%,23,0.00%,65.22%,34.78%
43144,Sherman Blanford,Eastern Illinois,2013,Sr,45,6.67%,53.33%,13.33%,33.33%,11.11%,54,12.96%,53.70%,33.33%
57458,Dylan Chatman,Eastern Illinois,2013,Jr,53,28.30%,32.08%,15.09%,52.83%,0.00%,37,2.70%,86.49%,10.81%
57457,Zach Dickerson,Eastern Illinois,2013,Fr,32,12.50%,25.00%,31.25%,43.75%,0.00%,26,0.00%,61.54%,38.46%
43145,Dennis Green,Eastern Illinois,2013,Fr,13,23.08%,23.08%,15.38%,61.54%,7.69%,17,29.41%,52.94%,17.65%
57455,Anthony Johnson (5),Eastern Illinois,2013,Fr,6,0.00%,83.33%,16.67%,0.00%,33.33%,10,20.00%,40.00%,40.00%
57453,Donald Moore,Eastern Illinois,2013,So,1,0.00%,0.00%,0.00%,100.00%,0.00%,3,0.00%,33.33%,66.67%
30547,Chris Olivier,Eastern Illinois,2013,So,9,0.00%,44.44%,33.33%,22.22%,22.22%,30,16.67%,33.33%,50.00%
30595,Luke Piotrowski,Eastern Illinois,2013,So,13,23.08%,38.46%,15.38%,46.15%,0.00%,26,7.69%,46.15%,46.15%
22661,Mat Piotrowski,Eastern Illinois,2013,Jr,7,0.00%,71.43%,14.29%,14.29%,0.00%,8,12.50%,50.00%,37.50%
31343,Josh Piper,Eastern Illinois,2013,Jr,31,12.90%,51.61%,12.90%,35.48%,3.23%,28,7.14%,57.14%,35.71%
57452,Julian Robertson,Eastern Illinois,2013,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
57451,Aaron Siler,Eastern Illinois,2013,Fr,2,0.00%,50.00%,0.00%,50.00%,0.00%,2,0.00%,100.00%,0.00%
9316,Reggie Smith,Eastern Illinois,2013,Jr,76,14.47%,43.42%,17.11%,39.47%,10.53%,68,4.41%,58.82%,36.76%
57450,Jake Verhagen,Eastern Illinois,2013,Fr,6,0.00%,0.00%,83.33%,16.67%,0.00%,3,0.00%,66.67%,33.33%
57449,Monte Burney,Eastern Kentucky,2013,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
43139,Glenn Cosey,Eastern Kentucky,2013,Sr,131,28.24%,41.98%,3.05%,54.96%,9.92%,59,13.56%,59.32%,27.12%
30780,Herb Harrison,Eastern Kentucky,2013,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
22469,Jeff Johnson,Eastern Kentucky,2013,Sr,30,10.00%,50.00%,3.33%,46.67%,0.00%,10,30.00%,50.00%,20.00%
43140,Tarius Johnson,Eastern Kentucky,2013,Sr,37,16.22%,40.54%,2.70%,56.76%,10.81%,35,8.57%,57.14%,34.29%
31346,Timmy Knipp,Eastern Kentucky,2013,Jr,7,42.86%,42.86%,14.29%,42.86%,0.00%,17,5.88%,64.71%,29.41%
43141,Marcus Lewis,Eastern Kentucky,2013,Sr,41,31.71%,53.66%,2.44%,43.90%,4.88%,42,9.52%,40.48%,50.00%
46416,Tommy Matthews,Eastern Kentucky,2013,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
57447,Isaac McGlone,Eastern Kentucky,2013,Fr,9,55.56%,44.44%,0.00%,55.56%,11.11%,5,0.00%,60.00%,40.00%
22468,Deverin Muff,Eastern Kentucky,2013,Jr,0,NA,NA,NA,NA,NA,4,0.00%,0.00%,100.00%
22470,Ryan Parsons,Eastern Kentucky,2013,Sr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
31344,Robbie Stenzel,Eastern Kentucky,2013,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
31345,Eric Stutz,Eastern Kentucky,2013,Jr,54,9.26%,48.15%,9.26%,42.59%,9.26%,46,10.87%,50.00%,39.13%
22585,Corey Walden,Eastern Kentucky,2013,Jr,93,24.73%,46.24%,1.08%,52.69%,13.98%,66,13.64%,51.52%,34.85%
11545,Orlando Williams,Eastern Kentucky,2013,Sr,36,22.22%,47.22%,5.56%,47.22%,11.11%,36,5.56%,50.00%,44.44%
80740,Olalekan Ajayi,Eastern Michigan,2013,So,3,33.33%,66.67%,33.33%,0.00%,33.33%,8,12.50%,25.00%,62.50%
5536,Glenn Bryant,Eastern Michigan,2013,Sr,9,66.67%,55.56%,44.44%,0.00%,22.22%,22,4.55%,45.45%,50.00%
57386,Darell Combs,Eastern Michigan,2013,So,44,36.36%,36.36%,20.45%,43.18%,13.64%,54,5.56%,42.59%,51.85%
57387,Ali Farhat,Eastern Michigan,2013,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
10107,Daylen Harrison,Eastern Michigan,2013,Sr,31,16.13%,35.48%,19.35%,45.16%,6.45%,32,3.13%,62.50%,34.38%
30797,Mo Hughley,Eastern Michigan,2013,Sr,7,28.57%,28.57%,28.57%,42.86%,0.00%,6,0.00%,33.33%,66.67%
42944,Raven Lee,Eastern Michigan,2013,Fr,54,48.15%,38.89%,25.93%,35.19%,20.37%,72,5.56%,52.78%,41.67%
6522,DaShonte Riley,Eastern Michigan,2013,Sr,21,19.05%,61.90%,4.76%,33.33%,14.29%,56,8.93%,41.07%,50.00%
42946,Jalen Ross,Eastern Michigan,2013,So,25,48.00%,48.00%,28.00%,24.00%,24.00%,11,0.00%,45.45%,54.55%
11076,J.R. Sims,Eastern Michigan,2013,Sr,8,37.50%,62.50%,0.00%,37.50%,37.50%,14,0.00%,57.14%,42.86%
31303,Anthony Strickland,Eastern Michigan,2013,Sr,2,0.00%,0.00%,100.00%,0.00%,0.00%,4,0.00%,50.00%,50.00%
22547,Mike Talley,Eastern Michigan,2013,Jr,124,32.26%,37.10%,12.90%,50.00%,19.35%,76,2.63%,57.89%,39.47%
57390,Karrington Ward,Eastern Michigan,2013,Jr,27,48.15%,48.15%,14.81%,37.04%,14.81%,43,0.00%,53.49%,46.51%
58105,Drew Brandon,Eastern Washington,2013,Jr,138,39.13%,42.75%,7.97%,49.28%,12.32%,68,1.47%,63.24%,35.29%
62587,Nate Galgalo,Eastern Washington,2013,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
31059,Tyler Harvey,Eastern Washington,2013,So,73,31.51%,47.95%,12.33%,39.73%,13.70%,60,5.00%,66.67%,28.33%
25787,Daniel Hill,Eastern Washington,2013,So,9,0.00%,44.44%,11.11%,44.44%,33.33%,12,0.00%,50.00%,50.00%
45012,Venky Jois,Eastern Washington,2013,So,72,11.11%,40.28%,4.17%,55.56%,8.33%,74,2.70%,47.30%,50.00%
31061,Parker Kelly,Eastern Washington,2013,Jr,38,26.32%,31.58%,7.89%,60.53%,10.53%,29,10.34%,58.62%,31.03%
58103,Ognjen Miljkovic,Eastern Washington,2013,Fr,14,21.43%,42.86%,0.00%,57.14%,0.00%,32,6.25%,43.75%,50.00%
45013,Garrett Moon,Eastern Washington,2013,Jr,3,0.00%,33.33%,0.00%,66.67%,0.00%,8,12.50%,50.00%,37.50%
45015,Danny Powell,Eastern Washington,2013,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
27063,Thomas Reuter,Eastern Washington,2013,So,18,16.67%,33.33%,0.00%,66.67%,11.11%,19,5.26%,42.11%,52.63%
23250,Martin Seiferth,Eastern Washington,2013,Jr,5,0.00%,0.00%,0.00%,100.00%,0.00%,28,17.86%,42.86%,39.29%
41365,Felix Von Hofe,Eastern Washington,2013,Fr,4,25.00%,25.00%,25.00%,50.00%,0.00%,5,0.00%,40.00%,60.00%
22916,Ryley Beaumont,Elon,2013,Sr,54,11.11%,27.78%,7.41%,62.96%,3.70%,55,0.00%,54.55%,45.45%
31662,Kevin Blake,Elon,2013,Jr,30,10.00%,40.00%,23.33%,36.67%,3.33%,25,12.00%,40.00%,48.00%
61304,Ryder Bowline,Elon,2013,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
46358,Wes Brewer,Elon,2013,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
58768,Brian Dawkins,Elon,2013,Fr,2,50.00%,0.00%,0.00%,100.00%,0.00%,11,9.09%,27.27%,63.64%
58769,Luke Eddy,Elon,2013,Fr,8,37.50%,25.00%,0.00%,75.00%,12.50%,12,0.00%,75.00%,25.00%
58770,Christian Hairston,Elon,2013,Fr,3,33.33%,0.00%,0.00%,100.00%,0.00%,8,0.00%,75.00%,25.00%
31663,Austin Hamilton,Elon,2013,Jr,77,28.57%,23.38%,12.99%,63.64%,7.79%,38,0.00%,65.79%,34.21%
46359,Sam Hershberger,Elon,2013,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
22915,Jack Isenbarger,Elon,2013,Sr,63,26.98%,33.33%,22.22%,44.44%,0.00%,34,2.94%,55.88%,41.18%
22917,Sebastian Koch,Elon,2013,Sr,80,16.25%,48.75%,11.25%,40.00%,7.50%,52,1.92%,57.69%,40.38%
61303,Patrick Ryan,Elon,2013,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
44248,Tony Sabato,Elon,2013,So,5,20.00%,60.00%,0.00%,40.00%,20.00%,13,7.69%,53.85%,38.46%
44247,Tanner Samson,Elon,2013,So,44,22.73%,25.00%,25.00%,50.00%,6.82%,21,4.76%,57.14%,38.10%
22918,Lucas Troutman,Elon,2013,Sr,24,12.50%,37.50%,8.33%,54.17%,4.17%,62,4.84%,50.00%,45.16%
31661,Ryan Winters,Elon,2013,Jr,6,0.00%,16.67%,33.33%,50.00%,0.00%,12,0.00%,41.67%,58.33%
35045,Tyler Ailshie,East Tennessee State,2013,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
57880,Isaac Banks,East Tennessee State,2013,Fr,4,25.00%,50.00%,0.00%,50.00%,0.00%,5,20.00%,40.00%,40.00%
45156,Kinard Gadsden-Gilliard,East Tennessee State,2013,Sr,89,26.97%,43.82%,6.74%,49.44%,3.37%,76,10.53%,47.37%,42.11%
22418,Ron Giplaye,East Tennessee State,2013,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
31025,Todd Halvorsen,East Tennessee State,2013,Sr,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
57878,Devin Harris,East Tennessee State,2013,Fr,7,42.86%,14.29%,14.29%,71.43%,0.00%,13,0.00%,46.15%,53.85%
45157,Hunter Harris,East Tennessee State,2013,Sr,12,16.67%,50.00%,0.00%,50.00%,0.00%,41,24.39%,43.90%,31.71%
45160,Petey McClain,East Tennessee State,2013,So,106,46.23%,31.13%,10.38%,58.49%,7.55%,41,2.44%,58.54%,39.02%
57881,A.J. Merriweather,East Tennessee State,2013,Fr,40,42.50%,40.00%,5.00%,55.00%,0.00%,63,11.11%,46.03%,42.86%
14256,Lukas Poderis,East Tennessee State,2013,Sr,3,33.33%,66.67%,0.00%,33.33%,33.33%,12,25.00%,33.33%,41.67%
31026,Rashawn Rembert,East Tennessee State,2013,Jr,58,37.93%,34.48%,20.69%,44.83%,12.07%,51,5.88%,49.02%,45.10%
57879,Jalen Riley,East Tennessee State,2013,Jr,62,32.26%,32.26%,4.84%,62.90%,8.06%,51,7.84%,50.98%,41.18%
31024,Lester Wilson,East Tennessee State,2013,So,16,37.50%,37.50%,0.00%,62.50%,0.00%,20,25.00%,40.00%,35.00%
42594,D.J. Balentine,Evansville,2013,So,134,16.42%,50.75%,25.37%,23.13%,8.96%,75,1.33%,66.67%,32.00%
57161,Christian Benzon,Evansville,2013,Fr,2,0.00%,50.00%,50.00%,0.00%,0.00%,6,16.67%,66.67%,16.67%
57162,Jaylon Brown,Evansville,2013,Fr,43,11.63%,39.53%,37.21%,23.26%,6.98%,29,13.79%,41.38%,44.83%
30553,Rokas Cesnulevicius,Evansville,2013,Jr,0,NA,NA,NA,NA,NA,1,0.00%,0.00%,100.00%
57163,Duane Gibson,Evansville,2013,Fr,112,25.89%,42.86%,36.61%,20.54%,6.25%,94,6.38%,48.94%,44.68%
42595,David Howard,Evansville,2013,Fr,0,NA,NA,NA,NA,NA,10,20.00%,40.00%,40.00%
46396,Mike Leazer,Evansville,2013,So,0,NA,NA,NA,NA,NA,0,NA,NA,NA
24784,Egidijus Mockevicius,Evansville,2013,So,8,50.00%,62.50%,12.50%,25.00%,12.50%,36,16.67%,41.67%,41.67%
30552,Jaylon Moore,Evansville,2013,Jr,5,40.00%,40.00%,20.00%,40.00%,20.00%,12,25.00%,25.00%,50.00%
57164,Tyler Ptacek,Evansville,2013,Fr,2,0.00%,50.00%,50.00%,0.00%,0.00%,8,12.50%,50.00%,37.50%
30550,Ryan Sawvell,Evansville,2013,RS-Jr,4,50.00%,75.00%,0.00%,25.00%,0.00%,4,0.00%,50.00%,50.00%
57165,Blake Simmons,Evansville,2013,Fr,67,22.39%,47.76%,34.33%,17.91%,7.46%,48,18.75%,47.92%,33.33%
42596,Adam Wing,Evansville,2013,So,61,13.11%,39.34%,31.15%,29.51%,11.48%,50,12.00%,54.00%,34.00%
23887,Maurice Barrow,Fairfield,2013,Sr,37,13.51%,29.73%,18.92%,51.35%,5.41%,59,3.39%,45.76%,50.85%
58264,Doug Chappell,Fairfield,2013,Fr,14,21.43%,28.57%,21.43%,50.00%,14.29%,27,3.70%,55.56%,40.74%
58265,Lincoln Davis,Fairfield,2013,Fr,15,33.33%,26.67%,13.33%,60.00%,0.00%,14,0.00%,57.14%,42.86%
24192,Malcolm Gilbert,Fairfield,2013,So,5,20.00%,40.00%,0.00%,60.00%,20.00%,13,0.00%,76.92%,23.08%
44573,Marcus Gilbert,Fairfield,2013,So,45,22.22%,28.89%,22.22%,48.89%,4.44%,86,1.16%,48.84%,50.00%
28961,Sean Grennan,Fairfield,2013,So,28,17.86%,25.00%,10.71%,64.29%,7.14%,31,0.00%,45.16%,54.84%
44574,Justin Jenkins,Fairfield,2013,So,23,39.13%,21.74%,21.74%,56.52%,4.35%,32,0.00%,68.75%,31.25%
44575,Coleman Johnson,Fairfield,2013,So,23,8.70%,30.43%,13.04%,56.52%,4.35%,38,10.53%,47.37%,42.11%
46957,Steve Johnston,Fairfield,2013,Jr,14,21.43%,21.43%,21.43%,57.14%,0.00%,7,14.29%,42.86%,42.86%
66285,Andrew Leone,Fairfield,2013,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
58266,K.J. Rose,Fairfield,2013,Fr,104,34.62%,33.65%,19.23%,47.12%,4.81%,87,5.75%,62.07%,32.18%
44576,Amadou Sidibe,Fairfield,2013,So,26,3.85%,30.77%,19.23%,46.15%,0.00%,35,8.57%,42.86%,48.57%
58267,Steve Smith (2),Fairfield,2013,Fr,4,25.00%,0.00%,0.00%,100.00%,0.00%,8,0.00%,50.00%,50.00%
58642,Jayde Dawson,Fairleigh Dickinson,2013,RS-Fr,12,25.00%,41.67%,0.00%,58.33%,8.33%,20,0.00%,50.00%,50.00%
18331,Scooter Gillette,Fairleigh Dickinson,2013,Sr,9,11.11%,55.56%,11.11%,33.33%,0.00%,34,11.76%,38.24%,50.00%
44324,Xavier Harris,Fairleigh Dickinson,2013,So,2,0.00%,100.00%,0.00%,0.00%,0.00%,21,4.76%,38.10%,57.14%
22642,Mustafaa Jones,Fairleigh Dickinson,2013,Jr,36,38.89%,36.11%,8.33%,55.56%,2.78%,35,0.00%,60.00%,40.00%
58643,Scott Kingsley,Fairleigh Dickinson,2013,Fr,2,50.00%,50.00%,0.00%,50.00%,0.00%,7,0.00%,57.14%,42.86%
58644,Matt MacDonald,Fairleigh Dickinson,2013,Fr,22,18.18%,31.82%,9.09%,59.09%,9.09%,33,9.09%,54.55%,36.36%
44323,Myles Mann,Fairleigh Dickinson,2013,Fr,0,NA,NA,NA,NA,NA,4,25.00%,50.00%,25.00%
58645,Malachi Nix,Fairleigh Dickinson,2013,Fr,21,38.10%,23.81%,9.52%,66.67%,4.76%,38,2.63%,47.37%,50.00%
58646,Mike Owona,Fairleigh Dickinson,2013,Fr,5,40.00%,40.00%,0.00%,60.00%,0.00%,14,0.00%,28.57%,71.43%
44322,Kyle Pearson,Fairleigh Dickinson,2013,So,2,0.00%,100.00%,0.00%,0.00%,0.00%,5,0.00%,20.00%,80.00%
44321,"Sidney Sanders, Jr.",Fairleigh Dickinson,2013,Sr,170,30.00%,34.71%,6.47%,58.82%,10.00%,75,5.33%,50.67%,44.00%
23229,Mathias Seilund,Fairleigh Dickinson,2013,Sr,25,20.00%,56.00%,4.00%,40.00%,16.00%,41,2.44%,58.54%,39.02%
57885,TeJai Allen,Florida Gulf Coast,2013,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
22611,Marcus Blake,Florida Gulf Coast,2013,Jr,2,0.00%,50.00%,0.00%,50.00%,50.00%,7,0.00%,42.86%,57.14%
57884,Kevin Boyle,Florida Gulf Coast,2013,Jr,4,0.00%,50.00%,50.00%,0.00%,0.00%,5,20.00%,40.00%,40.00%
31030,Brett Comer,Florida Gulf Coast,2013,Jr,172,34.30%,54.07%,12.79%,33.14%,20.93%,103,4.85%,60.19%,34.95%
31031,Filip Cvjeticanin,Florida Gulf Coast,2013,Jr,11,0.00%,27.27%,18.18%,54.55%,9.09%,33,3.03%,60.61%,36.36%
22609,Chase Fieler,Florida Gulf Coast,2013,Sr,49,34.69%,32.65%,10.20%,57.14%,14.29%,51,7.84%,54.90%,37.25%
32981,Dajuan Graf,Florida Gulf Coast,2013,So,62,30.65%,32.26%,17.74%,50.00%,9.68%,33,3.03%,54.55%,42.42%
23531,Nate Hicks,Florida Gulf Coast,2013,Jr,6,33.33%,0.00%,16.67%,83.33%,0.00%,21,0.00%,71.43%,28.57%
9354,Jamail Jones,Florida Gulf Coast,2013,Jr,36,22.22%,30.56%,19.44%,50.00%,5.56%,59,13.56%,33.90%,52.54%
23286,Eric McKnight,Florida Gulf Coast,2013,Jr,2,0.00%,50.00%,50.00%,0.00%,0.00%,37,13.51%,32.43%,54.05%
57887,Armand Shoon,Florida Gulf Coast,2013,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
31029,Bernard Thompson,Florida Gulf Coast,2013,Jr,51,37.25%,47.06%,15.69%,37.25%,13.73%,57,7.02%,42.11%,50.88%
57436,Anthony Boswell,Florida International,2013,Fr,50,24.00%,46.00%,8.00%,44.00%,2.00%,45,6.67%,46.67%,46.67%
6124,Rakeem Buckles,Florida International,2013,Sr,20,15.00%,40.00%,30.00%,30.00%,0.00%,70,5.71%,38.57%,55.71%
32182,Joey De La Rosa,Florida International,2013,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
43423,Jerome Frink,Florida International,2013,So,24,33.33%,45.83%,8.33%,45.83%,4.17%,45,6.67%,51.11%,42.22%
43424,Ivan Jurkovic,Florida International,2013,Sr,1,0.00%,100.00%,0.00%,0.00%,0.00%,7,0.00%,42.86%,57.14%
30631,Cody Mann,Florida International,2013,So,38,31.58%,44.74%,13.16%,39.47%,2.63%,20,0.00%,55.00%,45.00%
23035,Dennis Mavin,Florida International,2013,Jr,55,41.82%,63.64%,5.45%,30.91%,12.73%,77,9.09%,38.96%,51.95%
19947,Steven Miro,Florida International,2013,Sr,1,0.00%,0.00%,0.00%,100.00%,0.00%,3,0.00%,0.00%,100.00%
43426,Tymell Murphy,Florida International,2013,Sr,68,23.53%,41.18%,8.82%,48.53%,10.29%,85,2.35%,43.53%,54.12%
61271,George Naldjieff,Florida International,2013,Sr,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
57434,Jonas Page,Florida International,2013,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
23228,Marco Porcher,Florida International,2013,Jr,7,28.57%,71.43%,14.29%,14.29%,14.29%,14,7.14%,28.57%,64.29%
19887,Raymond Taylor,Florida International,2013,Sr,37,43.24%,56.76%,5.41%,37.84%,8.11%,13,7.69%,46.15%,46.15%
57435,Dominique Williams,Florida International,2013,Fr,3,33.33%,66.67%,33.33%,0.00%,33.33%,7,14.29%,42.86%,42.86%
23036,Pablo Bertone,Florida Atlantic ,2013,Sr,62,14.52%,27.42%,20.97%,51.61%,6.45%,80,12.50%,48.75%,38.75%
59233,Marquan Botley,Florida Atlantic ,2013,Fr,81,34.57%,34.57%,18.52%,46.91%,13.58%,34,5.88%,52.94%,41.18%
22838,Brian Hornstein,Florida Atlantic ,2013,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
59232,D'Andre Johnson,Florida Atlantic ,2013,Fr,58,17.24%,25.86%,13.79%,60.34%,5.17%,47,8.51%,55.32%,36.17%
43418,Javier Lacunza,Florida Atlantic ,2013,So,4,0.00%,25.00%,25.00%,50.00%,0.00%,5,0.00%,40.00%,60.00%
46956,Richard Morrow,Florida Atlantic ,2013,Jr,6,16.67%,33.33%,33.33%,33.33%,16.67%,14,42.86%,21.43%,35.71%
59234,Tyler Pate,Florida Atlantic ,2013,Fr,2,50.00%,50.00%,0.00%,50.00%,0.00%,2,0.00%,100.00%,0.00%
59235,Grant Pelchen,Florida Atlantic ,2013,Fr,5,40.00%,40.00%,20.00%,20.00%,20.00%,2,0.00%,100.00%,0.00%
31727,Kelvin Penn,Florida Atlantic ,2013,Jr,17,23.53%,17.65%,23.53%,58.82%,0.00%,34,20.59%,32.35%,47.06%
23443,Justin Raffington,Florida Atlantic ,2013,Jr,33,6.06%,21.21%,9.09%,69.70%,3.03%,70,14.29%,38.57%,47.14%
4153,Dragan Sekelja,Florida Atlantic ,2013,Sr,28,0.00%,53.57%,14.29%,32.14%,10.71%,39,7.69%,41.03%,51.28%
43421,Jackson Trapp,Florida Atlantic ,2013,So,45,20.00%,35.56%,24.44%,40.00%,8.89%,38,2.63%,63.16%,34.21%
45333,Muhammad Abdul-Aleem,Florida A&M,2013,Sr,9,33.33%,33.33%,22.22%,44.44%,11.11%,23,21.74%,39.13%,39.13%
45329,Jamie Adams,Florida A&M,2013,Sr,111,44.14%,31.53%,18.02%,50.45%,1.80%,101,7.92%,52.48%,39.60%
