GMID,Name,School,Year,Grade,AST,A2PJ,S2P,A3P,DunkAss,TO,TOFoul,TOSteal,TOMisc
31030,Brett Comer,Florida Gulf Coast,2014,Sr,236,35,126,74,60,80,4,43,33
30751,Julian DeBose,Florida Gulf Coast,2014,Jr,41,7,13,21,2,41,3,25,13
42344,"Brian Greene, Jr.",Florida Gulf Coast,2014,So,25,8,8,9,2,26,4,14,8
23531,Nate Hicks,Florida Gulf Coast,2014,Sr,8,1,0,7,0,13,1,9,3
57886,Logan Hovey,Florida Gulf Coast,2014,Fr,3,0,1,2,0,3,0,2,1
9354,Jamail Jones,Florida Gulf Coast,2014,Sr,24,5,8,11,2,35,3,11,21
80310,Eric Moeller,Florida Gulf Coast,2014,So,6,1,2,3,0,25,3,7,15
28714,Demetris Morant,Florida Gulf Coast,2014,So,7,0,3,4,2,27,9,11,7
42555,Marc-Eddy Norelia,Florida Gulf Coast,2014,So,29,3,9,16,2,43,3,18,22
42345,Nick Pellar,Florida Gulf Coast,2014,So,1,0,1,0,0,1,0,0,1
57887,Armand Shoon,Florida Gulf Coast,2014,So,2,0,1,1,0,2,0,1,1
80312,Christian Terrell,Florida Gulf Coast,2014,Fr,26,6,8,12,3,28,1,17,10
31029,Bernard Thompson,Florida Gulf Coast,2014,Sr,56,12,24,20,2,50,2,29,19
57436,Anthony Boswell,Florida International,2014,So,19,5,4,9,2,32,1,17,14
80658,Larry Dennis,Florida International,2014,Fr,2,1,0,1,0,5,0,1,4
80657,Tashwan Desir,Florida International,2014,Jr,62,9,36,17,6,56,0,34,22
28939,Adrian Diaz,Florida International,2014,Jr,44,8,14,22,1,85,10,32,43
81582,Daviyon Draper,Florida International,2014,Jr,35,6,18,11,2,63,6,32,25
31123,Kris Gulley,Florida International,2014,Sr,24,2,15,7,3,32,1,16,15
81583,Hassan Hussein,Florida International,2014,Fr,0,0,0,0,0,3,1,1,1
30631,Cody Mann,Florida International,2014,Jr,0,0,0,0,0,0,0,0,0
23035,Dennis Mavin,Florida International,2014,Sr,103,18,47,38,13,118,7,68,43
57434,Jonas Page,Florida International,2014,So,0,0,0,0,0,0,0,0,0
80656,Michael Phillip,Florida International,2014,Jr,6,1,1,4,0,3,0,1,2
23228,Marco Porcher,Florida International,2014,Sr,11,3,3,5,1,16,0,7,9
45130,Ray Rodriguez,Florida International,2014,So,50,11,27,12,2,41,0,29,12
57435,Dominique Williams,Florida International,2014,So,18,2,8,8,3,36,3,20,13
81546,Maceo Baston II,Florida Atlantic ,2014,Fr,0,0,0,0,0,4,0,2,2
59233,Marquan Botley,Florida Atlantic ,2014,So,109,10,28,70,10,57,2,36,19
81547,Anthony Graves,Florida Atlantic ,2014,Sr,0,0,0,0,0,0,0,0,0
22838,Brian Hornstein,Florida Atlantic ,2014,Sr,0,0,0,0,0,2,0,2,0
59232,D'Andre Johnson,Florida Atlantic ,2014,So,22,4,7,11,2,22,3,13,6
43418,Javier Lacunza,Florida Atlantic ,2014,Jr,3,0,1,2,0,14,3,8,3
81548,Malcolm Laws,Florida Atlantic ,2014,Fr,0,0,0,0,0,1,0,1,0
81549,Justin Massey,Florida Atlantic ,2014,Fr,38,10,8,20,2,30,2,19,9
31727,Kelvin Penn,Florida Atlantic ,2014,Sr,23,5,5,13,2,34,4,12,18
24325,Solomon Poole,Florida Atlantic ,2014,Jr,46,9,24,13,9,70,10,42,18
23443,Justin Raffington,Florida Atlantic ,2014,Sr,18,5,5,8,1,46,10,14,22
43421,Jackson Trapp,Florida Atlantic ,2014,Jr,23,7,4,12,2,36,1,22,13
81550,C.J. Turman,Florida Atlantic ,2014,Fr,6,0,2,4,0,39,12,12,15
44614,Quentin Bastian,Florida A&M,2014,Sr,11,1,7,3,0,35,3,18,14
82079,"Craig Bowman, Jr.",Florida A&M,2014,Fr,57,16,19,22,1,70,4,35,31
88062,Ernest Carter,Florida A&M,2014,Fr,0,0,0,0,0,0,0,0,0
24695,Jerran Foster,Florida A&M,2014,Jr,29,7,10,12,0,43,1,24,18
82849,Jordan Jackson (2),Florida A&M,2014,Fr,7,2,1,4,0,23,4,12,7
38169,Mario Karailiev,Florida A&M,2014,So,3,1,0,2,0,32,5,13,14
26643,Emanuel Pellot,Florida A&M,2014,Jr,29,10,7,12,0,40,4,15,21
87675,Dalvin Roberts,Florida A&M,2014,Fr,16,4,6,6,0,17,2,8,7
82081,Jorge Rosa,Florida A&M,2014,Fr,18,9,4,5,1,42,0,28,14
82076,Jermaine Ruttley,Florida A&M,2014,Jr,62,18,13,31,0,69,6,35,28
82083,Jayson Snearl,Florida A&M,2014,Fr,1,1,0,0,0,8,0,1,7
82082,Johnathan Spicer,Florida A&M,2014,Fr,8,3,3,2,0,21,0,13,8
56777,Brandon Allen (2),Florida State,2014,So,5,0,2,3,1,7,1,2,4
80064,Robbie Berwick,Florida State,2014,Fr,22,9,11,2,2,18,1,7,10
42294,Boris Bojanovski,Florida State,2014,Jr,18,2,11,5,6,27,3,13,11
27283,Devon Bookert,Florida State,2014,Jr,74,20,34,20,15,69,1,33,35
24647,Montay Brandon,Florida State,2014,Jr,63,18,29,16,15,76,8,31,37
80066,Phil Cofer,Florida State,2014,Fr,6,1,0,5,0,34,4,16,14
42297,Michael Ojo (2),Florida State,2014,Jr,6,2,1,3,0,28,1,8,19
27051,Xavier Rathan-Mayes,Florida State,2014,Fr,137,20,66,51,28,108,6,56,46
82871,Michael Saxton,Florida State,2014,Jr,0,0,0,0,0,0,0,0,0
56778,Jarquez Smith,Florida State,2014,So,13,5,7,1,0,41,4,14,23
24205,Aaron Thomas,Florida State,2014,Jr,13,1,11,1,2,16,2,5,9
28819,Kiel Turpin,Florida State,2014,Sr,3,1,1,1,0,31,7,7,17
80068,Dayshawn Watkins,Florida State,2014,So,20,3,13,4,5,17,0,10,7
28964,Eli Carter,Florida,2014,Jr,55,3,22,30,5,44,3,15,26
52547,Chris Chiozza,Florida,2014,Fr,72,5,38,29,13,41,0,25,16
62315,Lexx Edwards,Florida,2014,Jr,1,0,1,0,1,0,0,0,0
24159,Dorian Finney-Smith,Florida,2014,Jr,44,3,18,23,8,54,10,22,22
24284,Michael Frazier,Florida,2014,Jr,37,1,24,12,6,46,2,24,20
28736,Dillon Graham,Florida,2014,So,0,0,0,0,0,0,0,0,0
24317,Kasey Hill,Florida,2014,So,149,15,58,76,22,72,3,36,33
81017,Zach Hodskins,Florida,2014,Fr,0,0,0,0,0,1,0,1,0
23202,Jon Horford,Florida,2014,Sr,10,0,4,6,1,18,3,5,10
32165,Jacob Kurtz,Florida,2014,Sr,32,3,15,14,7,36,1,18,17
24255,Alex Murphy,Florida,2014,Jr,6,0,3,3,1,21,2,9,10
52053,Devin Robinson,Florida,2014,Fr,23,3,13,7,1,31,2,14,15
24312,Chris Walker (2),Florida,2014,So,2,0,2,0,0,32,3,9,20
56958,Antwoine Anderson,Fordham,2014,Fr,70,13,28,29,3,61,2,32,27
80335,Dekeba Battee-Aston,Fordham,2014,Fr,3,1,1,1,1,8,3,3,2
85581,Erando Halilaj,Fordham,2014,Sr,1,0,0,1,0,1,0,1,0
61165,Matt Massimino,Fordham,2014,So,0,0,0,0,0,1,0,1,0
41465,Nihad Musovic,Fordham,2014,Jr,0,0,0,0,0,0,0,0,0
80338,Eric Paschall,Fordham,2014,Fr,27,7,11,9,0,76,7,44,25
28202,Ryan Rhoomes,Fordham,2014,Jr,26,4,14,8,1,38,2,18,18
53031,Christian Sengfelder,Fordham,2014,Fr,21,3,6,12,1,50,8,22,20
56960,Jon Severe,Fordham,2014,So,32,3,15,13,2,44,2,28,14
30576,Bryan Smith,Fordham,2014,Sr,64,9,33,22,10,41,4,17,20
49894,Manny Suarez,Fordham,2014,Fr,3,2,1,0,0,12,1,2,9
42834,Mandell Thomas,Fordham,2014,Jr,112,29,32,50,8,67,3,42,22
52734,Zaire Thompson,Fordham,2014,Fr,2,0,1,1,1,3,0,2,1
80342,Nemanja Zarkovic,Fordham,2014,Fr,29,0,17,12,5,33,1,14,18
28831,Braeden Anderson,Fresno State,2014,So,3,1,1,1,0,8,2,4,2
80955,Terrell Carter II,Fresno State,2014,Fr,0,0,0,0,0,12,6,3,3
57239,Alex Davis,Fresno State,2014,Sr,13,4,4,5,1,34,9,11,14
57238,Karachi Edo,Fresno State,2014,So,9,2,3,4,1,21,4,12,5
24640,Cezar Guerrero,Fresno State,2014,Jr,39,7,18,14,7,28,2,17,9
42628,Marvelle Harris (2),Fresno State,2014,Jr,120,27,46,47,21,85,5,50,30
24218,Julien Lewis,Fresno State,2014,Jr,35,3,13,19,7,54,4,24,26
57235,Emmanuel Owootoah,Fresno State,2014,So,49,10,20,19,6,42,2,21,19
82907,Jerrod Patton,Fresno State,2014,Jr,1,0,0,1,0,2,0,1,1
80954,Darnell Taylor,Fresno State,2014,Jr,43,7,22,14,8,21,1,10,10
57234,Paul Watson,Fresno State,2014,So,24,3,7,14,3,41,4,23,14
52126,Kris Acox,Furman,2014,So,12,1,5,6,0,48,4,25,19
81260,Geoff Beans,Furman,2014,Fr,11,3,2,6,0,13,3,9,1
44243,Kevin Chuisseu,Furman,2014,Jr,3,0,2,1,0,11,3,4,4
44246,Stephen Croone,Furman,2014,Jr,80,10,32,38,3,75,3,36,36
81259,John Davis III,Furman,2014,Fr,44,7,10,27,2,36,1,17,18
44244,Kendrec Ferrara,Furman,2014,Jr,26,0,9,15,2,54,4,21,29
81268,Daniel Fowler,Furman,2014,Fr,83,10,39,34,2,79,1,55,23
58773,"William Gates, Jr.",Furman,2014,So,6,1,1,4,0,2,0,0,2
58771,T.K. Hayes,Furman,2014,So,2,1,1,0,0,3,0,3,0
81263,Gene Langan,Furman,2014,Fr,0,0,0,0,0,2,0,0,2
31658,Aaron O'Neill,Furman,2014,Sr,0,0,0,0,0,1,0,1,0
81265,Devin Sibley,Furman,2014,Fr,40,2,10,28,0,72,5,41,26
44245,Larry Wideman,Furman,2014,Jr,35,3,10,22,1,33,2,16,15
81402,Jake Allsmiller,Georgia Southern,2014,Fr,27,4,9,13,2,20,0,10,10
58775,Zach Altany,Georgia Southern,2014,Sr,0,0,0,0,0,1,0,1,0
81403,Devonte Boykins,Georgia Southern,2014,Fr,15,2,4,9,0,7,1,4,2
58777,Grayson Clark,Georgia Southern,2014,So,0,0,0,0,0,2,0,1,1
58778,Curtis Diamond,Georgia Southern,2014,Sr,31,3,16,12,2,39,2,17,20
58779,Kyle Doyle,Georgia Southern,2014,So,10,2,6,2,0,29,2,12,15
22923,Eric Ferguson,Georgia Southern,2014,Sr,10,1,6,3,2,39,1,15,23
9414,Jelani Hewitt,Georgia Southern,2014,Sr,114,7,54,53,8,80,3,39,38
81404,Mike Hughes,Georgia Southern,2014,Fr,70,9,24,37,7,43,0,21,22
58780,Scott Kelly,Georgia Southern,2014,So,1,1,0,0,0,2,0,1,1
58781,Angel Matias,Georgia Southern,2014,Sr,49,3,19,26,1,45,1,17,27
81409,Coye Simmons,Georgia Southern,2014,Fr,0,0,0,0,0,3,0,1,2
64598,D.J. Suter,Georgia Southern,2014,Sr,1,1,0,0,0,0,0,0,0
22906,Trent Wiedeman,Georgia Southern,2014,Sr,32,1,14,17,5,53,3,25,25
80485,Herve Aholode,Gardner-Webb,2014,Jr,1,0,1,0,0,4,0,3,1
31750,Adonis Burbage,Gardner-Webb,2014,Jr,38,6,15,17,2,49,4,23,22
22856,Jarvis Davis,Gardner-Webb,2014,Sr,31,7,12,12,0,39,1,17,21
31177,Corey Hensley,Gardner-Webb,2014,Sr,2,0,0,2,0,6,1,2,3
44848,Jerome Hill,Gardner-Webb,2014,Jr,75,3,39,32,6,101,6,49,46
44846,Isaiah Ivey,Gardner-Webb,2014,Jr,30,4,10,16,4,17,2,8,7
80487,Harold McBride,Gardner-Webb,2014,Jr,79,11,27,41,5,49,2,25,22
58152,Tyrell Nelson,Gardner-Webb,2014,So,29,2,10,17,1,56,11,25,20
45136,Dylan Poston,Gardner-Webb,2014,Jr,17,2,4,11,0,18,1,11,6
31178,Tyler Strange,Gardner-Webb,2014,Sr,260,45,114,101,15,85,2,64,19
44850,Adam Sweeney,Gardner-Webb,2014,Jr,3,0,2,1,0,2,0,2,0
24187,Erik Copes,George Mason,2014,Sr,2,1,0,1,0,1,1,0,0
31274,Corey Edwards,George Mason,2014,Sr,76,22,33,21,9,47,3,23,21
31273,Vaughn Gray,George Mason,2014,Sr,10,2,3,5,0,11,5,4,2
24802,Marko Gujanicic,George Mason,2014,Jr,16,1,10,5,1,14,0,9,5
44709,Patrick Holloway,George Mason,2014,Jr,20,8,8,4,3,50,3,32,15
80353,Isaiah Jackson,George Mason,2014,Fr,41,12,22,7,10,63,6,44,13
44708,Jalen Jenkins,George Mason,2014,So,38,12,13,13,3,61,8,18,35
80354,Eric Lockett,George Mason,2014,RS-Fr,2,0,2,0,2,3,0,2,1
56962,Marquise Moore,George Mason,2014,So,89,15,36,38,12,66,3,27,36
80358,Trey Porter,George Mason,2014,Fr,5,0,1,4,0,20,1,11,8
24202,Julian Royal,George Mason,2014,Jr,4,0,4,0,1,17,3,5,9
44707,Michael Rudy,George Mason,2014,Jr,0,0,0,0,0,0,0,0,0
46097,Myles Tate,George Mason,2014,So,6,1,2,3,1,6,0,4,2
80360,Shevon Thompson,George Mason,2014,Jr,6,1,2,3,1,76,7,29,40
80361,Darian Bryant,George Washington,2014,Fr,6,2,2,2,1,9,1,4,4
80362,Matt Cimino,George Washington,2014,Fr,1,0,1,0,0,3,1,2,0
24744,Patricio Garino,George Washington,2014,Jr,52,7,25,20,8,89,7,53,29
56963,Nick Griffin,George Washington,2014,So,7,0,3,4,0,11,1,6,4
71589,Paul Jorgenson,George Washington,2014,Fr,31,3,14,14,5,25,0,17,8
30580,John Kopriva,George Washington,2014,Sr,15,2,7,6,2,31,2,17,12
42835,Kevin Larsen,George Washington,2014,Jr,83,12,27,44,7,66,0,33,33
31425,Ryan McCoy (2),George Washington,2014,Jr,1,1,0,0,0,5,1,3,1
42836,Joe McDonald,George Washington,2014,Jr,110,15,60,35,12,61,1,38,22
42837,Kethan Savage,George Washington,2014,Jr,80,7,34,39,7,77,9,35,33
80364,Anthony Swan,George Washington,2014,Fr,0,0,0,0,0,3,0,2,1
53707,Yuta Watanabe,George Washington,2014,Fr,22,4,9,9,1,25,4,13,8
28972,Tyler Adams,Georgetown,2014,Sr,0,0,0,0,0,0,0,0,0
44078,David Allen,Georgetown,2014,Jr,0,0,0,0,0,1,0,1,0
22400,Aaron Bowen,Georgetown,2014,Sr,32,7,15,9,0,36,4,16,16
41439,Reggie Cameron,Georgetown,2014,So,5,2,1,2,1,6,1,2,3
81537,Tre Campbell,Georgetown,2014,Fr,29,6,6,17,0,10,1,4,5
52346,Isaac Copeland,Georgetown,2014,Fr,23,2,18,3,10,36,3,20,13
44079,Bradley Hayes,Georgetown,2014,So,2,0,2,0,1,2,0,2,0
24226,Mikael Hopkins,Georgetown,2014,Sr,42,8,17,17,4,63,8,26,29
52559,Trey Mourning,Georgetown,2014,Fr,3,0,2,1,1,1,1,0,0
71571,L.J. Peak,Georgetown,2014,Fr,32,4,15,13,3,44,6,20,18
2374,Joshua Smith,Georgetown,2014,Sr,39,6,19,13,6,67,9,31,27
24269,D'Vauntes Smith-Rivera,Georgetown,2014,Jr,101,12,45,44,10,52,3,30,19
24220,Jabril Trawick,Georgetown,2014,Sr,78,7,41,30,16,61,8,28,25
41450,Paul White,Georgetown,2014,Fr,41,6,21,14,6,30,0,18,12
66878,Riyan Williams,Georgetown,2014,So,0,0,0,0,0,0,0,0,0
81410,Jalen Brown,Georgia State,2014,Jr,5,0,2,3,0,14,2,8,4
81411,Carter Cagle,Georgia State,2014,Fr,1,0,0,1,0,1,0,0,1
44711,Markus Crider,Georgia State,2014,Jr,64,2,45,17,13,58,7,23,28
59025,Isaiah Dennis,Georgia State,2014,So,22,4,5,13,2,10,1,5,4
31234,Ryann Green,Georgia State,2014,Sr,50,16,19,15,4,27,2,13,12
9292,Ryan Harrow,Georgia State,2014,Sr,105,19,55,31,11,54,4,22,28
44712,R.J. Hunter,Georgia State,2014,Jr,126,18,83,25,28,77,8,31,38
81412,Michael Pickney II,Georgia State,2014,Fr,0,0,0,0,0,1,0,0,1
81413,Jordan Session,Georgia State,2014,Fr,7,1,6,0,1,12,3,6,3
44713,T.J. Shipes,Georgia State,2014,Jr,7,1,4,1,2,23,5,8,10
81415,Corey Tobin,Georgia State,2014,Fr,0,0,0,0,0,0,0,0,0
44715,David Travers,Georgia State,2014,So,1,0,0,1,0,2,0,2,0
24229,Kevin Ware,Georgia State,2014,Jr,85,15,44,26,10,48,3,29,16
23264,Curtis Washington,Georgia State,2014,Sr,7,0,4,3,0,30,7,11,12
42298,Chris Bolden,Georgia Tech,2014,Jr,25,3,16,6,3,26,3,10,13
9379,Demarco Cox,Georgia Tech,2014,Sr,19,4,8,7,2,44,6,19,19
42299,Brooks Doyle,Georgia Tech,2014,Jr,0,0,0,0,0,1,0,0,1
24663,Marcus Georges-Hunt,Georgia Tech,2014,Jr,54,8,27,19,6,59,12,28,19
80075,Abdoulaye Gueye,Georgia Tech,2014,Fr,0,0,0,0,0,5,0,1,4
57417,Josh Heath,Georgia Tech,2014,So,83,15,34,34,9,40,0,27,13
42300,Corey Heyward,Georgia Tech,2014,So,10,3,2,5,0,8,0,3,5
80071,Tadric Jackson,Georgia Tech,2014,Fr,28,7,17,4,3,17,1,8,8
56780,Travis Jorgenson,Georgia Tech,2014,Fr,100,22,48,30,15,54,0,42,12
80077,Ben Lammers,Georgia Tech,2014,Fr,1,1,0,0,0,3,0,2,1
24655,Charles Mitchell,Georgia Tech,2014,Jr,12,0,4,8,1,66,9,26,31
32059,Aaron Peek,Georgia Tech,2014,Sr,0,0,0,0,0,1,0,1,0
56781,Rand Rowland,Georgia Tech,2014,So,0,0,0,0,0,0,0,0,0
22864,Robert Sampson,Georgia Tech,2014,Sr,17,3,11,3,1,40,3,23,14
56782,Quinton Stephens,Georgia Tech,2014,So,13,5,4,4,1,21,2,12,7
28780,Nemanja Djurisic,Georgia,2014,Sr,48,14,20,14,2,61,9,22,30
46362,Taylor Echols,Georgia,2014,Sr,4,1,1,2,0,12,0,8,4
28845,Cameron Forte,Georgia,2014,Jr,23,5,6,12,2,24,3,12,9
56710,J.J. Frazier,Georgia,2014,So,104,14,56,34,11,49,0,29,20
28291,Kenny Gaines,Georgia,2014,Jr,50,11,26,13,6,47,9,20,18
56711,Kenny Paul Geno,Georgia,2014,So,8,0,3,5,1,7,2,3,2
81015,Osahen Iduwe,Georgia,2014,Fr,0,0,0,0,0,0,0,0,0
44069,Houston Kessler,Georgia,2014,So,0,0,0,0,0,9,4,2,3
56712,Dusan Langura,Georgia,2014,Fr,0,0,0,0,0,0,0,0,0
44070,Charles Mann,Georgia,2014,Jr,119,10,56,53,13,106,14,59,33
81016,Yante Maten,Georgia,2014,Fr,8,2,5,1,0,30,7,16,7
56713,Juwan Parker,Georgia,2014,So,15,0,8,7,4,21,4,9,8
9306,Marcus Thornton,Georgia,2014,Sr,32,6,19,7,6,46,7,22,17
56714,Brandon Young (2),Georgia,2014,So,0,0,0,0,0,0,0,0,0
44099,Rem Bakamus,Gonzaga,2014,So,1,0,0,1,0,0,0,0,0
24203,"Gary Bell, Jr.",Gonzaga,2014,Sr,72,16,22,34,3,34,4,16,14
30413,Kyle Dranginis,Gonzaga,2014,Jr,61,12,16,33,3,31,4,20,7
61288,Connor Griffin,Gonzaga,2014,So,1,0,1,0,0,2,0,1,1
24347,Przemek Karnowski,Gonzaga,2014,Jr,48,6,24,18,3,68,9,30,29
30776,Eric McClellan,Gonzaga,2014,Jr,14,3,9,2,2,4,0,0,4
81298,Silas Melson,Gonzaga,2014,Fr,10,2,3,5,1,12,1,7,4
24638,Angel Nunez,Gonzaga,2014,Jr,15,0,10,5,2,15,3,9,3
24345,Kevin Pangos,Gonzaga,2014,Sr,179,37,84,58,12,49,6,31,12
52563,Josh Perkins,Gonzaga,2014,RS-Fr,17,2,8,7,1,10,0,6,4
33381,Domas Sabonis,Gonzaga,2014,Fr,33,4,19,10,3,56,12,26,18
61290,Dustin Triano,Gonzaga,2014,Fr,0,0,0,0,0,2,0,2,0
30354,Byron Wesley,Gonzaga,2014,Sr,85,20,26,39,2,58,13,34,11
24155,Kyle Wiltjer,Gonzaga,2014,Jr,67,14,27,26,4,41,6,24,11
85575,Jefkins Agyeman-Budu,Grambling State,2014,Fr,6,0,4,2,0,33,4,14,15
60481,Velario Altheimer,Grambling State,2014,Jr,4,1,2,1,0,16,0,8,8
60484,Remond Brown,Grambling State,2014,So,39,11,11,17,4,58,2,36,20
60483,Chase Comier,Grambling State,2014,So,75,20,20,35,5,58,3,35,20
60486,Richard Freeman,Grambling State,2014,So,26,9,7,10,0,58,3,27,28
82099,Mark Gray,Grambling State,2014,Jr,20,8,9,3,1,84,6,34,44
86207,Carlton Lowe,Grambling State,2014,So,3,0,1,1,0,17,0,11,6
82098,Telvin Marshall,Grambling State,2014,Jr,2,0,2,0,0,4,0,0,4
85576,Lonnie McElwain,Grambling State,2014,Jr,1,0,0,1,0,13,4,4,5
60488,Isiah Patterson,Grambling State,2014,So,8,1,6,1,2,10,1,6,3
60489,A'Torri Shine,Grambling State,2014,Sr,24,10,6,8,2,58,4,26,28
86206,Robert Wiley,Grambling State,2014,Fr,9,4,1,4,1,30,3,18,9
82101,Kyle Williams (2),Grambling State,2014,Fr,7,2,1,3,0,28,3,14,11
9387,Daniel Alexander,Grand Canyon,2014,Sr,34,2,16,16,1,39,0,18,21
57626,Joshua Braun,Grand Canyon,2014,Fr,24,1,13,10,2,22,0,13,9
82969,Adrian Carrion,Grand Canyon,2014,Fr,0,0,0,0,0,1,0,0,1
57627,Sam Daly,Grand Canyon,2014,So,37,6,14,17,6,33,1,19,13
81447,De'Andre Davis,Grand Canyon,2014,Fr,55,6,31,18,4,38,0,19,19
57628,Jevon Estelle,Grand Canyon,2014,Sr,1,0,1,0,0,0,0,0,0
34352,Jerome Garrison,Grand Canyon,2014,Sr,40,9,11,20,3,32,1,15,16
28248,Matt Jackson,Grand Canyon,2014,Fr,12,2,8,2,2,12,0,6,6
26698,Miroslav Jaksic,Grand Canyon,2014,Fr,0,0,0,0,0,8,2,2,4
81446,Isaiah Juarez,Grand Canyon,2014,Fr,1,0,1,0,0,0,0,0,0
31325,Ryan Majerle,Grand Canyon,2014,Jr,21,7,6,8,2,19,0,8,11
81452,Tobe Okafor,Grand Canyon,2014,So,0,0,0,0,0,3,0,0,3
45031,Dewayne Russell,Grand Canyon,2014,So,87,5,36,46,5,48,1,24,23
81449,Kerwin Smith,Grand Canyon,2014,Fr,0,0,0,0,0,29,4,7,18
9397,Royce Woolridge,Grand Canyon,2014,Sr,72,9,25,38,5,71,3,28,40
57263,Turner Botz,Green Bay,2014,So,6,4,1,1,0,6,1,3,2
57264,Tevin Findlay,Green Bay,2014,So,10,1,8,1,2,3,0,1,2
42895,Jordan Fouse,Green Bay,2014,Jr,121,21,73,27,31,56,2,34,20
80694,Daeshon Francis,Green Bay,2014,Fr,25,4,12,9,4,20,1,15,4
30899,Josh Humphrey,Green Bay,2014,Jr,3,2,1,0,0,2,0,2,0
42177,Kerem Kanter,Green Bay,2014,Fr,3,0,3,0,0,5,1,4,0
42896,Carrington Love,Green Bay,2014,Jr,101,19,55,27,25,64,8,40,16
57265,Kenneth Lowe,Green Bay,2014,So,24,4,11,9,4,31,9,10,12
30900,Greg Mays,Green Bay,2014,Sr,28,7,15,6,4,62,6,32,24
22478,Alfonzo McKinnie,Green Bay,2014,Sr,6,1,3,2,0,46,9,13,24
80693,Khalil Small,Green Bay,2014,Fr,6,1,4,1,2,9,1,5,3
30901,Keifer Sykes,Green Bay,2014,Sr,132,27,70,35,17,71,10,35,26
80692,Henry Uwadiae,Green Bay,2014,So,1,0,1,0,1,9,2,4,3
44435,Dionte Adams,Hampton,2014,Jr,6,0,6,0,1,11,2,5,4
44436,Ke'Ron Brown,Hampton,2014,Jr,43,5,19,19,5,43,7,20,16
85692,Kamron Carroll,Hampton,2014,Fr,5,1,4,0,1,6,1,1,4
28783,Quinton Chievous,Hampton,2014,Jr,32,10,11,11,1,70,12,25,33
58577,Lawrence Cooks,Hampton,2014,So,5,2,1,2,1,12,0,7,5
31205,Brian Darden,Hampton,2014,Jr,34,5,17,12,5,44,2,21,21
58576,Gregory Hayden,Hampton,2014,So,5,2,1,2,0,7,0,5,2
42951,Reggie Johnson (2),Hampton,2014,Jr,43,10,25,8,10,39,4,20,15
31258,Breon Key,Hampton,2014,Jr,10,2,3,5,1,3,0,0,3
44438,Dwight Meikle,Hampton,2014,Jr,19,3,6,10,2,79,6,25,48
23582,Emmanuel Okoroba,Hampton,2014,Sr,10,2,5,3,0,26,4,9,13
44440,Deron Powers,Hampton,2014,Jr,128,32,38,58,11,55,5,26,24
31265,Jervon Pressley,Hampton,2014,Jr,21,4,11,5,0,62,15,18,29
85688,"Donald Ralls, Jr.",Hampton,2014,Fr,1,0,1,0,1,2,0,0,2
58575,Phillip Reed,Hampton,2014,So,4,1,3,0,1,10,2,0,8
85690,Charles Wilson-Fisher,Hampton,2014,Fr,6,1,3,2,0,14,1,6,7
79964,Noah Arciero,Hartford,2014,Fr,1,0,0,1,0,4,0,3,1
79962,John Carroll,Hartford,2014,Fr,8,0,3,5,1,35,4,14,17
30992,Wes Cole,Hartford,2014,Sr,14,0,6,8,0,20,0,12,8
25791,Taylor Dyson,Hartford,2014,Jr,18,1,9,8,0,21,2,13,6
57846,Justin Graham (2),Hartford,2014,So,49,1,19,29,1,38,3,21,14
79963,Jack Hobbs,Hartford,2014,Fr,4,0,2,2,1,3,0,2,1
30999,Yolonzo Moore II,Hartford,2014,Sr,80,7,29,44,2,55,1,36,18
30995,Mark Nwakamma,Hartford,2014,Sr,54,0,20,34,1,71,9,24,38
79965,Mark Plousis,Hartford,2014,Fr,0,0,0,0,0,1,0,0,1
30996,Jamie Schneck,Hartford,2014,Sr,2,0,1,1,0,8,0,3,5
30997,Nate Sikma,Hartford,2014,Sr,58,4,29,24,2,39,3,15,21
37851,Dougal Weir,Hartford,2014,So,1,0,1,0,0,3,1,1,1
30998,Corban Wroe,Hartford,2014,Sr,73,7,18,48,2,57,5,27,25
49179,Charlie Anastasi,Harvard,2014,Sr,1,0,1,0,0,0,0,0,0
23840,Matt Brown,Harvard,2014,Sr,2,0,2,0,1,2,0,1,1
24646,Siyani Chambers,Harvard,2014,Jr,129,26,64,37,24,70,3,42,25
80888,Andre Chatfield,Harvard,2014,Fr,10,2,3,5,1,10,0,4,6
43231,Evan Cummins,Harvard,2014,Jr,9,3,4,2,1,12,0,6,6
28279,Zena Edosomwan,Harvard,2014,So,7,3,3,1,0,29,2,12,15
26699,Christopher Egi,Harvard,2014,Fr,4,0,3,1,0,3,0,2,1
58533,Matt Fraschilla,Harvard,2014,So,2,0,0,2,0,5,0,3,2
30862,Corbin Miller,Harvard,2014,So,19,7,4,8,0,16,0,8,8
30863,Steve Moundou-Missi,Harvard,2014,Sr,28,4,10,14,0,47,4,14,29
30864,Alex Nesbitt,Harvard,2014,Sr,0,0,0,0,0,1,0,0,1
43233,Agunwa Okolie,Harvard,2014,Jr,27,6,9,12,3,29,3,15,11
24354,Wesley Saunders,Harvard,2014,Sr,128,38,54,35,20,78,7,37,34
30865,Kenyatta Smith,Harvard,2014,Sr,5,3,1,1,0,20,3,9,8
30866,Jonah Travis,Harvard,2014,Sr,13,2,7,4,1,17,1,5,11
80889,Zach Yoshor,Harvard,2014,Fr,0,0,0,0,0,1,0,0,1
80541,Roderick Bobbitt,Hawaii,2014,Jr,187,45,52,90,20,96,5,42,49
