GMID,Name,School,Year,Grade,AST,A2PJ,S2P,A3P,DunkAss,TO,TOFoul,TOSteal,TOMisc
24345,Kevin Pangos,Gonzaga,2013,Jr,115,18,62,35,14,54,5,36,13
8325,David Stockton,Gonzaga,2013,Sr,135,25,48,62,12,67,5,39,23
60481,Velario Altheimer,Grambling State,2013,So,3,2,0,1,0,1,0,1,0
60482,Tyron Bain,Grambling State,2013,Sr,9,1,4,4,0,18,1,14,3
60484,Remond Brown,Grambling State,2013,Fr,18,2,8,8,2,23,0,10,13
60483,Chase Comier,Grambling State,2013,Fr,65,17,21,27,4,47,9,21,17
23154,Steven Danridge,Grambling State,2013,Sr,11,5,1,5,0,33,6,7,20
60486,Richard Freeman,Grambling State,2013,Fr,5,1,2,2,0,22,4,7,11
60485,Windale Glinton,Grambling State,2013,Fr,4,1,0,3,0,17,6,7,4
60488,Isiah Patterson,Grambling State,2013,Fr,0,0,0,0,0,0,0,0,0
45833,Terry Rose,Grambling State,2013,So,16,3,8,5,1,25,1,13,11
42776,Antwan Scott,Grambling State,2013,Jr,85,18,30,37,7,80,4,42,34
60489,A'Torri Shine,Grambling State,2013,Jr,32,5,10,17,3,62,7,26,29
31740,Reginald Smith,Grambling State,2013,So,0,0,0,0,0,0,0,0,0
31015,Chandler Thomas,Grambling State,2013,So,12,2,3,7,0,39,3,16,20
45834,Brauhnye' Turner,Grambling State,2013,So,0,0,0,0,0,0,0,0,0
60490,Dion Watson,Grambling State,2013,Sr,1,1,0,0,0,0,0,0,0
66834,Floyddell Wilson,Grambling State,2013,Fr,0,0,0,0,0,0,0,0,0
4292,Jeremy Adams,Grand Canyon,2013,Sr,9,0,2,7,0,14,1,7,6
9387,Daniel Alexander,Grand Canyon,2013,Jr,62,8,39,15,1,46,4,26,16
57627,Sam Daly,Grand Canyon,2013,Fr,53,8,18,27,1,36,0,22,14
13806,Blake Davis,Grand Canyon,2013,Sr,48,7,19,22,2,39,3,25,11
57628,Jevon Estelle,Grand Canyon,2013,Jr,1,0,0,1,0,1,0,1,0
34349,Justin Foreman,Grand Canyon,2013,RS-Jr,15,4,2,9,0,12,1,6,5
34352,Jerome Garrison,Grand Canyon,2013,Jr,61,9,24,28,6,56,5,28,23
34356,Killian Larson,Grand Canyon,2013,Sr,24,2,13,9,2,72,5,31,36
50525,Jeff Lowery,Grand Canyon,2013,So,8,0,3,5,0,9,2,2,5
57629,Akachi Okugo,Grand Canyon,2013,So,53,6,16,31,1,38,2,22,14
61294,Ben Sanders,Grand Canyon,2013,So,0,0,0,0,0,0,0,0,0
6673,Demetrius Walker,Grand Canyon,2013,Sr,16,2,8,6,2,19,0,10,9
34357,Jake Zuilhof,Grand Canyon,2013,So,1,0,0,1,0,9,4,1,4
57263,Turner Botz,Green Bay,2013,Fr,0,0,0,0,0,2,0,1,1
23740,Alec Brown,Green Bay,2013,Sr,27,11,13,3,4,63,10,33,20
57264,Tevin Findlay,Green Bay,2013,Fr,8,0,4,4,2,10,1,4,5
42895,Jordan Fouse,Green Bay,2013,So,83,17,46,20,16,56,3,31,22
31444,Lamin Fulton,Green Bay,2013,Jr,21,5,7,9,3,22,6,11,5
42393,Vincent Garrett,Green Bay,2013,Sr,28,9,11,8,3,27,4,12,11
30899,Josh Humphrey,Green Bay,2013,So,4,2,2,0,0,6,0,3,3
42896,Carrington Love,Green Bay,2013,So,74,16,39,19,14,39,4,17,18
57265,Kenneth Lowe,Green Bay,2013,Fr,19,6,8,5,1,30,4,13,13
30900,Greg Mays,Green Bay,2013,Jr,19,6,9,4,1,42,7,18,17
22478,Alfonzo McKinnie,Green Bay,2013,Jr,2,0,0,2,0,2,1,0,1
30901,Keifer Sykes,Green Bay,2013,Jr,137,34,58,44,15,60,3,35,22
44435,Dionte Adams,Hampton,2013,So,3,2,0,1,0,7,0,3,4
44436,Ke'Ron Brown,Hampton,2013,So,50,14,17,18,8,51,7,20,24
58577,Lawrence Cooks,Hampton,2013,Fr,18,3,6,9,1,27,1,16,10
31205,Brian Darden,Hampton,2013,So,32,9,15,8,6,44,3,24,17
58576,Gregory Hayden,Hampton,2013,Fr,0,0,0,0,0,0,0,0,0
44437,Miles Jackson,Hampton,2013,So,5,0,4,1,1,5,0,4,1
31258,Breon Key,Hampton,2013,So,21,4,8,9,1,14,2,5,7
22759,Du'Vaughn Maxwell,Hampton,2013,Sr,39,3,23,13,9,56,7,24,25
44438,Dwight Meikle,Hampton,2013,So,8,2,3,3,1,34,2,10,22
44439,Ramon Mercado,Hampton,2013,Sr,18,5,7,6,3,20,1,6,13
23582,Emmanuel Okoroba,Hampton,2013,Jr,10,0,8,2,2,55,7,15,33
44440,Deron Powers,Hampton,2013,So,118,26,41,51,13,81,4,38,39
31265,Jervon Pressley,Hampton,2013,So,14,2,7,5,3,32,7,9,16
44441,Reggie Price,Hampton,2013,So,0,0,0,0,0,2,0,0,2
58575,Phillip Reed,Hampton,2013,Fr,1,0,0,1,0,3,0,1,2
46295,Jeremiah Aska,Hartford,2013,Sr,1,0,1,0,0,0,0,0,0
30992,Wes Cole,Hartford,2013,Jr,21,1,9,11,0,26,0,16,10
43201,Evan Cooper,Hartford,2013,So,41,4,13,24,3,36,4,15,17
25791,Taylor Dyson,Hartford,2013,So,15,1,4,10,1,33,3,17,13
22644,Oren Faulk,Hartford,2013,Sr,37,1,13,23,1,40,3,18,19
57846,Justin Graham (2),Hartford,2013,Fr,5,1,3,1,0,11,2,5,4
30744,Yasin Kolo,Hartford,2013,So,3,0,2,1,0,8,0,4,4
30999,Yolonzo Moore II,Hartford,2013,Jr,89,5,30,54,5,81,2,39,40
30995,Mark Nwakamma,Hartford,2013,Jr,56,3,23,30,3,93,12,35,46
57847,Adam Oresky,Hartford,2013,Sr,0,0,0,0,0,0,0,0,0
30996,Jamie Schneck,Hartford,2013,Jr,9,0,2,7,0,12,2,5,5
30997,Nate Sikma,Hartford,2013,Jr,35,0,11,24,1,26,3,12,11
37851,Dougal Weir,Hartford,2013,Fr,1,0,0,1,0,1,0,1,0
30998,Corban Wroe,Hartford,2013,Jr,51,1,12,37,1,44,4,21,19
49179,Charlie Anastasi,Harvard,2013,Jr,0,0,0,0,0,0,0,0,0
23840,Matt Brown,Harvard,2013,Jr,0,0,0,0,0,0,0,0,0
12551,Kyle Casey,Harvard,2013,Sr,38,6,23,9,4,45,5,21,19
24646,Siyani Chambers,Harvard,2013,So,136,17,85,32,18,68,1,46,21
43231,Evan Cummins,Harvard,2013,So,9,2,3,4,1,18,2,6,10
12543,Brandyn Curry,Harvard,2013,Sr,55,11,22,22,6,32,1,19,12
28279,Zena Edosomwan,Harvard,2013,Fr,1,0,0,1,0,3,1,0,2
58533,Matt Fraschilla,Harvard,2013,Fr,0,0,0,0,0,0,0,0,0
12546,Dee Giger,Harvard,2013,Sr,0,0,0,0,0,2,0,1,1
28988,Mike Hall,Harvard,2013,So,0,0,0,0,0,0,0,0,0
30863,Steve Moundou-Missi,Harvard,2013,Jr,18,1,5,12,1,40,7,16,17
58534,Hunter Myers,Harvard,2013,Fr,0,0,0,0,0,0,0,0,0
30864,Alex Nesbitt,Harvard,2013,Jr,2,1,0,1,0,0,0,0,0
43233,Agunwa Okolie,Harvard,2013,So,5,1,2,2,0,12,1,8,3
23844,Laurent Rivard,Harvard,2013,Sr,24,4,9,11,1,20,3,9,8
24354,Wesley Saunders,Harvard,2013,Jr,106,11,49,46,19,65,6,36,23
30865,Kenyatta Smith,Harvard,2013,Jr,0,0,0,0,0,0,0,0,0
30866,Jonah Travis,Harvard,2013,Jr,7,2,4,1,1,15,2,5,8
44759,Dyrbe Enos,Hawaii,2013,Fr,1,0,0,1,0,2,0,1,1
28767,Isaac Fotu,Hawaii,2013,So,21,7,4,10,1,50,6,20,24
58162,Jack Hackman,Hawaii,2013,Fr,0,0,0,0,0,0,0,0,0
44760,Michael Harper (2),Hawaii,2013,So,0,0,0,0,0,0,0,0,0
30485,Brandon Jawato,Hawaii,2013,So,0,0,0,0,0,2,0,1,1
58163,Stefan Jovanovic,Hawaii,2013,Fr,0,0,0,0,0,1,0,1,0
58164,Garrett Nevels,Hawaii,2013,Jr,51,24,15,12,0,27,1,15,11
6914,Davis Rozitis,Hawaii,2013,Sr,5,3,2,0,0,13,0,6,7
23402,Keith Shamburger,Hawaii,2013,Jr,154,61,39,54,8,60,2,28,30
58165,Quincy Smith,Hawaii,2013,So,64,16,26,22,6,40,3,16,21
9314,Brandon Spearman,Hawaii,2013,Sr,33,10,9,14,1,36,1,16,19
4242,Christian Standhardinger,Hawaii,2013,Sr,43,14,22,7,5,83,2,42,39
58166,Mike Thomas,Hawaii,2013,Fr,4,1,1,2,0,4,0,1,3
44762,Aaron Valdes,Hawaii,2013,Fr,8,2,4,2,0,13,1,6,6
58150,Matteo Bellusci,High Point,2013,So,0,0,0,0,0,0,0,0,0
31183,John Brown (2),High Point,2013,So,58,8,26,23,4,45,9,19,17
3717,Allan Chaney,High Point,2013,Sr,1,0,0,1,0,10,0,5,5
44851,Cliff Cornish,High Point,2013,Fr,9,1,4,4,0,16,2,8,6
44852,Lorenzo Cugini,High Point,2013,So,37,9,15,13,3,29,4,18,7
31184,Quincy Drye,High Point,2013,Jr,0,0,0,0,0,0,0,0,0
31181,Tre Duncan,High Point,2013,Jr,0,0,0,0,0,0,0,0,0
44853,Derrell Edwards,High Point,2013,Sr,46,16,23,7,7,31,0,18,13
58149,Anthony Lindauer,High Point,2013,Fr,28,4,14,9,4,29,2,17,10
44854,Dejuan McGaughy,High Point,2013,Sr,36,12,14,10,3,23,2,9,12
44855,Haiishen McIntyre,High Point,2013,So,27,9,4,14,3,19,0,11,8
58148,Jorge Perez-Laham,High Point,2013,Fr,96,21,33,42,10,50,2,30,18
58147,Tarique Thompson,High Point,2013,Fr,2,0,2,0,0,7,1,2,4
31182,Devante Wallace,High Point,2013,Jr,36,6,19,11,5,29,1,20,8
44856,Adam Weary,High Point,2013,So,47,6,16,25,1,47,10,16,21
31238,Jordan Allen,Hofstra,2013,So,57,9,25,23,5,59,1,29,29
58208,Chris Jenkins (2),Hofstra,2013,Fr,14,2,6,6,2,12,0,9,3
31241,Moussa Kone,Hofstra,2013,Jr,15,0,7,8,1,32,1,18,13
23218,Dion Nesmith,Hofstra,2013,RS-Sr,121,10,43,68,9,85,1,44,40
23678,Stephen Nwaukoni,Hofstra,2013,Sr,20,3,5,12,1,42,3,15,24
44717,Darren Payen,Hofstra,2013,So,2,0,0,2,0,17,0,8,9
58209,Jamall Robinson,Hofstra,2013,Fr,49,7,12,30,5,44,4,18,22
48098,Adam Savion,Hofstra,2013,So,2,0,0,2,0,2,1,1,0
61251,Dan Steinberg,Hofstra,2013,Sr,0,0,0,0,0,0,0,0,0
7304,Zeke Upshaw,Hofstra,2013,Sr,57,4,29,24,5,91,2,48,41
30943,Taylor Abt,Holy Cross,2013,Jr,3,0,1,2,0,26,5,9,12
58688,Malachi Alexander,Holy Cross,2013,Fr,31,2,18,11,2,66,2,29,35
44270,Isaiah Baker,Holy Cross,2013,So,0,0,0,0,0,0,0,0,0
30942,Justin Burrell (2),Holy Cross,2013,Jr,71,15,17,39,6,50,1,24,25
58689,Robert Champion,Holy Cross,2013,Fr,6,4,0,2,0,8,0,5,3
22834,Dave Dudzinski,Holy Cross,2013,Sr,19,0,9,10,2,63,2,30,31
44271,Eric Green,Holy Cross,2013,So,68,12,24,32,3,52,1,37,14
44272,Cullen Hamilton,Holy Cross,2013,So,15,3,7,5,2,14,0,6,8
58691,Matt Husek,Holy Cross,2013,Fr,0,0,0,0,0,0,0,0,0
44273,Chris Jayne,Holy Cross,2013,Jr,0,0,0,0,0,0,0,0,0
30945,Patrick Kerrigan,Holy Cross,2013,Jr,0,0,0,0,0,0,0,0,0
30944,Malcolm Miller,Holy Cross,2013,Jr,69,18,20,31,6,55,3,13,39
44274,Christopher Morgan,Holy Cross,2013,So,1,1,0,0,0,1,0,1,0
30946,De'Vaughn Reid,Holy Cross,2013,Jr,5,1,1,3,1,5,0,2,3
58692,Anthony Thompson (2),Holy Cross,2013,Fr,76,18,22,36,6,33,0,16,17
58869,Jimmy Barton,Houston Baptist,2013,Fr,53,7,30,16,0,37,1,23,13
58870,Reveal Chukwujekwu,Houston Baptist,2013,Fr,21,3,10,7,1,25,3,14,8
44607,Caleb Crayton,Houston Baptist,2013,So,29,7,15,7,2,48,4,14,30
58871,Alex Fountain,Houston Baptist,2013,Fr,5,0,3,2,0,14,1,6,7
58872,Jacob Gonzalez,Houston Baptist,2013,Fr,0,0,0,0,0,0,0,0,0
44610,Cody Joyce,Houston Baptist,2013,So,19,2,6,11,0,38,3,18,17
58873,Colter Lasher,Houston Baptist,2013,Fr,17,4,9,4,0,34,6,14,14
44611,Rob Lewis (2),Houston Baptist,2013,So,66,8,30,28,3,52,2,28,22
30814,Tyler Russell,Houston Baptist,2013,Jr,31,10,14,7,0,43,2,23,18
30813,Marcel Smith,Houston Baptist,2013,Jr,73,17,32,24,2,43,3,22,18
58874,Cody Stetler,Houston Baptist,2013,Fr,2,0,1,1,0,7,3,2,2
114457,Mike Turner (2),Houston Baptist,2013,So,0,0,0,0,0,2,0,1,1
22859,Ricmonds Vilde,Houston Baptist,2013,Jr,12,2,4,6,0,48,9,19,20
44613,Dauson Womack,Houston Baptist,2013,So,21,1,12,8,1,39,5,15,19
30737,LeRon Barnes,Houston,2013,So,13,3,7,3,2,12,4,2,6
64225,Tyus Bowser,Houston,2013,Fr,0,0,0,0,0,0,0,0,0
24662,Danuel House,Houston,2013,So,40,8,13,19,3,47,4,24,19
28990,Valentine Izundu,Houston,2013,So,1,1,0,0,0,2,0,0,2
32170,Jimmie Jones,Houston,2013,Sr,3,0,1,2,1,3,0,1,2
24665,Chicken Knowles,Houston,2013,Fr,15,1,10,4,4,39,3,18,18
22867,Mikhail McLean,Houston,2013,Jr,4,0,2,2,1,14,5,6,3
42526,Brandon Morris,Houston,2013,Sr,40,11,15,14,5,21,3,14,4
46354,Lawrence Paye,Houston,2013,Sr,0,0,0,0,0,0,0,0,0
6233,J.J. Richardson,Houston,2013,Sr,8,1,5,2,2,30,5,10,15
24261,L.J. Rose,Houston,2013,So,137,21,59,57,22,57,3,37,17
56939,Jaaron Simmons,Houston,2013,Fr,29,5,12,12,1,25,2,13,10
30739,Jherrod Stiggers,Houston,2013,So,31,9,14,8,5,32,3,20,9
30741,TaShawn Thomas,Houston,2013,Jr,60,3,18,39,7,72,11,34,27
42527,Tione Womack,Houston,2013,Sr,61,9,32,20,13,31,0,21,10
58574,Kofi Andoh,Howard,2013,Fr,12,3,6,3,2,20,1,10,9
58573,Marcel Boyd,Howard,2013,Fr,10,1,1,8,0,28,10,3,15
58572,Damon Collins,Howard,2013,Fr,22,3,6,13,0,56,7,24,25
58571,James Daniel,Howard,2013,Fr,38,7,15,16,3,86,7,32,47
31585,Oliver Ellison,Howard,2013,So,9,0,4,5,0,23,3,7,13
49184,Keon Hill,Howard,2013,Fr,44,11,15,18,3,31,1,16,14
58570,Ausar Madison,Howard,2013,Fr,27,6,13,8,7,29,0,20,9
58569,Solomon Mangham,Howard,2013,Fr,1,0,0,1,0,29,5,12,12
58568,J.T. Miller,Howard,2013,Fr,15,4,4,7,1,34,3,19,12
61902,Jared Norsworthy,Howard,2013,Jr,0,0,0,0,0,0,0,0,0
45854,Emmanuel Okoro II,Howard,2013,Jr,0,0,0,0,0,0,0,0,0
31588,Prince Okoroh,Howard,2013,Jr,35,4,9,22,0,85,8,35,42
58567,Tyler Stone (2),Howard,2013,Fr,6,2,2,2,1,34,5,8,21
58102,Evann Hall,Idaho State,2013,So,19,4,8,7,2,53,12,21,20
45010,Chris Hansen,Idaho State,2013,So,51,15,20,16,3,52,8,17,27
22677,Andre' Hatchett,Idaho State,2013,Sr,84,17,29,36,8,64,8,25,31
58101,Ajak Magot,Idaho State,2013,Jr,1,0,0,1,0,7,3,1,3
45009,Avibakuro Preh,Idaho State,2013,Sr,13,3,6,4,0,25,4,13,8
45008,Tomas Sanchez Jenkins,Idaho State,2013,Sr,122,21,56,43,3,89,6,46,37
39433,Andrej Slavik,Idaho State,2013,Fr,0,0,0,0,0,0,0,0,0
58098,Justin Smith,Idaho State,2013,Fr,0,0,0,0,0,7,1,2,4
58097,Jeffrey Solarin,Idaho State,2013,Jr,25,4,9,12,0,37,9,11,17
45007,Clint Thomas,Idaho State,2013,Fr,1,0,1,0,0,0,0,0,0
58096,Scotty Tyler,Idaho State,2013,Fr,6,0,4,2,1,11,1,5,5
58095,Ben Wilson,Idaho State,2013,RS-Jr,0,0,0,0,0,1,0,1,0
57632,Perrion Callandret,Idaho,2013,Fr,17,1,8,8,1,24,1,16,7
13353,Glen Dean,Idaho,2013,Sr,74,12,26,36,6,42,5,14,23
42774,Ty Egbert,Idaho,2013,Fr,7,1,4,2,0,10,2,6,2
30489,Connor Hill,Idaho,2013,Jr,41,4,22,15,4,27,1,11,15
22815,Allen Jiles IV,Idaho,2013,Jr,3,0,1,2,0,6,1,4,1
8912,Joe Kammerer,Idaho,2013,Sr,12,0,3,9,0,23,6,5,12
23378,Stephen Madison,Idaho,2013,Sr,80,12,29,39,0,90,10,33,47
57633,Paulin Mpawe,Idaho,2013,So,3,0,0,3,0,18,2,9,7
57635,Mike Scott (3),Idaho,2013,Jr,74,12,29,33,2,38,0,22,16
57636,Bira Seck,Idaho,2013,Jr,25,4,8,13,0,38,3,9,26
57638,Suki Wiggs,Idaho,2013,Fr,40,6,21,13,1,49,2,25,22
5214,Kelsey Barlow,Illinois-Chicago,2013,Sr,107,10,51,46,10,74,7,39,28
57266,Pat Birt,Illinois-Chicago,2013,Fr,23,5,9,9,1,19,0,12,7
30903,Marc Brown,Illinois-Chicago,2013,Jr,43,9,22,12,6,68,5,30,33
57268,Frank Dounis,Illinois-Chicago,2013,Fr,0,0,0,0,0,0,0,0,0
30904,Ahman Fells,Illinois-Chicago,2013,Jr,2,0,1,1,0,13,2,4,7
22954,Jordan Harks,Illinois-Chicago,2013,Sr,26,5,12,9,3,30,6,16,8
11229,Hayden Humes,Illinois-Chicago,2013,Sr,23,5,10,8,0,33,8,13,12
57267,Hans-Christian Lauer,Illinois-Chicago,2013,Fr,0,0,0,0,0,0,0,0,0
57269,Markese McGuire,Illinois-Chicago,2013,Fr,7,1,4,2,0,18,1,10,7
31338,Joey Miller,Illinois-Chicago,2013,Jr,2,1,0,1,0,5,1,3,1
42900,Jay Parker,Illinois-Chicago,2013,Jr,57,9,28,20,1,41,2,18,21
30906,Will Simonton,Illinois-Chicago,2013,Jr,2,0,2,0,0,7,2,2,3
42901,Gabe Snider,Illinois-Chicago,2013,So,6,2,4,0,0,10,0,4,6
57270,Lance Whitaker,Illinois-Chicago,2013,RS-Fr,5,2,1,2,0,2,0,2,0
57271,Marcus White,Illinois-Chicago,2013,Fr,5,1,1,3,0,3,0,2,1
42903,Jake Wiegand,Illinois-Chicago,2013,So,6,1,3,2,0,26,5,7,14
57167,Bobby Hunter,Illinois State,2013,Jr,70,13,25,32,4,47,6,17,24
30526,John Jones,Illinois State,2013,Jr,2,0,1,1,0,18,7,2,9
42597,Kaza Keane,Illinois State,2013,So,55,4,21,30,5,52,5,27,20
57168,Daishon Knight,Illinois State,2013,Jr,70,3,30,37,7,69,6,25,38
57169,Paris Lee,Illinois State,2013,Fr,73,18,20,35,3,56,0,36,20
57172,Zach Lofton,Illinois State,2013,So,44,7,17,19,5,39,2,14,23
57170,Reggie Lynch,Illinois State,2013,Fr,7,0,4,3,0,50,12,14,24
57174,Michael Middlebrooks,Illinois State,2013,Jr,3,1,2,0,0,4,1,2,1
57175,Jamaal Samuel,Illinois State,2013,So,3,0,0,3,0,8,2,3,3
49352,Matt Stacho,Illinois State,2013,So,0,0,0,0,0,0,0,0,0
57171,Tony Wills,Illinois State,2013,Fr,17,2,8,7,1,19,4,8,7
30528,Nick Zeisloft,Illinois State,2013,So,31,1,13,17,2,17,0,11,6
24225,Tracy Abrams,Illinois,2013,Jr,104,17,21,66,8,67,3,35,29
3848,Joseph Bertrand,Illinois,2013,Sr,25,7,9,9,5,59,4,27,28
24314,Austin Colbert,Illinois,2013,Fr,2,1,0,1,0,0,0,0,0
24222,Nnanna Egwu,Illinois,2013,Jr,15,2,3,10,0,38,4,14,20
7296,Jon Ekey,Illinois,2013,Sr,8,4,1,3,0,15,4,7,4
56659,Malcolm Hill,Illinois,2013,Fr,20,6,5,9,2,27,5,7,15
42317,Mike LaTulip,Illinois,2013,So,0,0,0,0,0,0,0,0,0
56660,Maverick Morgan,Illinois,2013,Fr,3,0,0,3,0,11,5,3,3
24684,Kendrick Nunn,Illinois,2013,Fr,37,6,14,17,5,32,0,21,11
9335,Rayvonte Rice,Illinois,2013,Jr,48,12,10,26,4,52,4,29,19
56661,Jaylon Tate,Illinois,2013,Fr,55,12,19,24,9,29,0,16,13
58875,Mitchell Badillo,Incarnate Word,2013,So,97,11,52,34,2,40,2,30,8
58876,John Baker,Incarnate Word,2013,Fr,0,0,0,0,0,4,0,1,3
58877,Winslo Barry,Incarnate Word,2013,Jr,1,0,0,1,0,7,1,5,1
58878,Marcus Brock,Incarnate Word,2013,Fr,0,0,0,0,0,0,0,0,0
58879,Sam Burmeister,Incarnate Word,2013,Fr,43,9,16,18,2,39,8,13,18
58880,Kyle Hittle,Incarnate Word,2013,So,41,11,19,11,5,39,2,21,16
22620,Anthony Horton,Incarnate Word,2013,Sr,33,3,13,17,2,54,6,26,22
58881,Phillip Johnson,Incarnate Word,2013,Fr,0,0,0,0,0,1,0,1,0
58882,Denzel Livingston,Incarnate Word,2013,Jr,82,15,39,28,4,65,8,33,24
58883,Joseph Louwagie III,Incarnate Word,2013,So,1,0,1,0,0,1,0,0,1
3997,Ian Markolf,Incarnate Word,2013,Sr,37,3,14,19,1,48,4,27,17
58885,Justin Philippe,Incarnate Word,2013,Jr,18,2,6,10,0,25,5,11,9
58886,Chris Starkes,Incarnate Word,2013,Fr,0,0,0,0,0,0,0,0,0
8331,Mangisto Arop,Indiana State,2013,Sr,38,4,16,18,4,53,6,23,24
42598,T.J. Bell,Indiana State,2013,Fr,0,0,0,0,0,6,1,2,3
30529,Devonte Brown,Indiana State,2013,So,49,9,20,20,3,39,2,23,14
30530,Brandon Burnett,Indiana State,2013,So,8,2,3,3,0,12,1,8,3
42599,Dawon Cummings,Indiana State,2013,Sr,74,12,33,29,9,42,1,22,19
7357,Lucas Eitel,Indiana State,2013,Sr,19,2,6,11,0,17,1,12,4
30531,Justin Gant,Indiana State,2013,Jr,31,7,11,13,0,47,5,26,16
23497,Jake Kitchell,Indiana State,2013,Jr,11,3,6,2,0,19,4,6,9
57177,Demetrius Moore,Indiana State,2013,Jr,7,2,1,4,0,25,4,7,14
7353,Jake Odum,Indiana State,2013,Sr,146,26,45,75,5,62,6,41,15
42601,Khristian Smith,Indiana State,2013,So,28,9,7,12,2,40,0,20,20
56663,Andrew Calomeris,Indiana,2013,Fr,0,0,0,0,0,0,0,0,0
50095,Devin Davis,Indiana,2013,Fr,0,0,0,0,0,15,0,13,2
28752,Austin Etherington,Indiana,2013,So,13,1,8,4,3,15,3,9,3
56662,Joe Fagan,Indiana,2013,Fr,0,0,0,0,0,0,0,0,0
24263,Yogi Ferrell,Indiana,2013,So,118,19,63,36,25,78,2,35,41
50094,Luke Fischer,Indiana,2013,Fr,3,0,3,0,1,4,0,2,2
16137,Evan Gordon,Indiana,2013,Sr,43,8,20,15,5,32,1,13,18
24322,Collin Hartman,Indiana,2013,Fr,0,0,0,0,0,0,0,0,0
24278,Jeremy Hollowell,Indiana,2013,So,26,5,10,11,5,39,1,21,17
22335,Jeff Howard,Indiana,2013,Sr,5,1,3,1,1,5,1,1,3
28283,Peter Jurkin,Indiana,2013,So,0,0,0,0,0,0,0,0,0
31526,Jonny Marlin,Indiana,2013,So,1,0,0,1,0,1,0,1,0
24270,Hanner Mosquera-Perea,Indiana,2013,So,6,0,1,5,0,19,1,10,8
38331,Stanford Robinson,Indiana,2013,Fr,27,6,13,8,7,44,3,24,17
22338,Will Sheehey,Indiana,2013,Sr,52,9,23,20,4,61,2,32,27
24323,Noah Vonleh,Indiana,2013,Fr,15,2,7,6,1,63,8,25,30
22339,Taylor Wayer,Indiana,2013,Sr,0,0,0,0,0,0,0,0,0
24319,Troy Williams,Indiana,2013,Fr,25,7,11,7,2,49,2,26,21
23883,Sean Armand,Iona,2013,Sr,124,13,52,59,5,77,6,32,39
44578,Tre Bowman (2),Iona,2013,Sr,33,1,9,23,0,22,1,7,14
31418,Kristian Duravcevic,Iona,2013,Sr,0,0,0,0,0,0,0,0,0
44579,Grant Ellis,Iona,2013,Fr,1,0,0,1,0,1,0,1,0
44580,A.J. English III,Iona,2013,So,128,9,51,68,5,84,5,44,35
9073,Da'Shawn Gomez,Iona,2013,Sr,20,3,11,6,0,6,0,4,2
58242,Ryden Hines,Iona,2013,Fr,4,0,2,2,0,4,1,0,3
44581,David Laury,Iona,2013,Jr,65,7,24,34,1,54,3,20,31
22441,Mike Poole,Iona,2013,Sr,56,4,22,30,1,31,0,19,12
58243,Daniel Robinson,Iona,2013,Fr,0,0,0,0,0,2,0,1,1
28838,Tavon Sledge,Iona,2013,Jr,29,2,7,20,2,6,0,3,3
45263,Britton Williams,Iona,2013,So,3,0,1,2,0,1,0,1,0
58245,Isaiah Williams,Iona,2013,So,46,2,16,28,0,25,0,15,10
56879,K.J. Bluford,Iowa State,2013,RS-Jr,0,0,0,0,0,0,0,0,0
42426,Sherron Dorsey-Walker,Iowa State,2013,Fr,4,1,1,2,0,5,0,1,4
56880,Daniel Edozie,Iowa State,2013,Jr,1,1,0,0,0,0,0,0,0
23288,Melvin Ejim,Iowa State,2013,Sr,57,8,22,27,1,76,13,35,28
42427,Tyler Ellerman,Iowa State,2013,Sr,0,0,0,0,0,0,0,0,0
28834,Percy Gibson,Iowa State,2013,Jr,0,0,0,0,0,2,0,1,1
56881,Dustin Hogue,Iowa State,2013,Jr,35,3,22,10,1,34,1,20,13
7818,DeAndre Kane,Iowa State,2013,Sr,199,33,85,81,15,98,14,52,32
27050,Naz Long,Iowa State,2013,So,39,9,12,18,0,15,0,11,4
56883,Monte Morris,Iowa State,2013,Fr,109,16,57,36,10,26,4,15,7
42429,Georges Niang,Iowa State,2013,So,114,14,62,38,8,74,4,38,32
56884,Matt Thomas,Iowa State,2013,Fr,39,5,15,19,2,15,0,7,8
22340,Melsahn Basabe,Iowa,2013,Sr,10,4,4,2,1,30,4,11,15
42315,Anthony Clemmons,Iowa,2013,So,36,8,13,15,4,26,0,16,10
28755,Kyle Denning,Iowa,2013,Jr,0,0,0,0,0,1,0,1,0
33244,Mike Gesell,Iowa,2013,So,110,23,42,45,13,38,0,27,11
56664,Peter Jok,Iowa,2013,Fr,10,1,8,1,1,9,0,6,3
22342,Devyn Marble,Iowa,2013,Sr,110,23,62,25,29,55,4,32,19
22343,Zach McCabe,Iowa,2013,Sr,36,9,11,16,2,23,4,13,6
42316,Kyle Meyer,Iowa,2013,Fr,0,0,0,0,0,0,0,0,0
28757,Josh Oglesby,Iowa,2013,Jr,26,7,11,8,4,8,0,4,4
28758,Gabriel Olaseni,Iowa,2013,Jr,11,4,5,2,0,20,5,3,12
22346,Darius Stokes,Iowa,2013,Jr,0,0,0,0,0,0,0,0,0
61244,Okey Ukah,Iowa,2013,So,0,0,0,0,0,0,0,0,0
24236,Jarrod Uthoff,Iowa,2013,So,21,4,7,10,2,24,1,14,9
28759,Aaron White,Iowa,2013,Jr,57,14,22,21,4,57,2,34,21
24650,Adam Woodbury,Iowa,2013,So,24,7,14,3,3,31,2,16,13
43186,Pierre Bland,Fort Wayne,2013,Sr,144,16,51,77,4,63,0,34,29
